-1.414141414141412145e-01 9.801804954832342709e-01 9.802006735101497226e-01
-1.010101010101007724e-01 9.898289065092139571e-01 9.898488339361307675e-01
-6.060606060606055223e-02 9.963146139657061973e-01 9.963336429779631187e-01
-2.020202020202011006e-02 9.995744015789786996e-01 9.995919616500571481e-01
2.020202020202033211e-02 9.995763444096824601e-01 9.995919616500571481e-01
6.060606060606099632e-02 9.963203316944143628e-01 9.963336429779630077e-01
1.010101010101012164e-01 9.898380726036315469e-01 9.898488339361306565e-01
1.414141414141414366e-01 9.801925845923373792e-01 9.802006735101496115e-01
1.818181818181821008e-01 9.674771757856102106e-01 9.674825879029630427e-01
2.222222222222223209e-01 9.518139442834546715e-01 9.518167844230892571e-01
2.626262626262629851e-01 9.333518280559203184e-01 9.333522966808299737e-01
3.030303030303032052e-01 9.122642489198826699e-01 9.122626248163153706e-01
3.434343434343434254e-01 8.887464026667935002e-01 8.887430229972800300e-01
3.838383838383840896e-01 8.630122545127424383e-01 8.630074934538057851e-01
4.242424242424243097e-01 8.352913044859314740e-01 8.352855516845781869e-01
4.646464646464649739e-01 8.058251910264613294e-01 8.058188310540522759e-01
5.050505050505051940e-01 7.748642028836981721e-01 7.748575967418175336e-01
5.454545454545458583e-01 7.426637693530985240e-01 7.426572389044382438e-01
5.858585858585860784e-01 7.094809970529113441e-01 7.094748130252459539e-01
6.262626262626262985e-01 6.755713179133991941e-01 6.755656918730521543e-01
6.666666666666669627e-01 6.411853079995812887e-01 6.411803884299542844e-01
7.070707070707071829e-01 6.065657304182706655e-01 6.065616027863562909e-01
7.474747474747478471e-01 5.719448481108380111e-01 5.719415385759603065e-01
7.878787878787880672e-01 5.375420440683060797e-01 5.375395262959040688e-01
8.282828282828287314e-01 5.035617777024222752e-01 5.035599821014015154e-01
8.686868686868689515e-01 4.701918970460096658e-01 4.701907216571243886e-01
9.090909090909091717e-01 4.376023174120041714e-01 4.376016396389106333e-01
9.494949494949498359e-01 4.059440683710269782e-01 4.059437567632303012e-01
9.898989898989900560e-01 3.753487026456615028e-01 3.753486280082053428e-01
1.030303030303030720e+00 3.459280529684833350e-01 3.459280981787388187e-01
1.070707070707070940e+00 3.177743162769426921e-01 3.177743843240186106e-01
1.111111111111111160e+00 2.909604389485370146e-01 2.909604588643101564e-01
1.151515151515151825e+00 2.655407722005344584e-01 2.655407027114921048e-01
1.191919191919192045e+00 2.415519633348717221e-01 2.415517942198752710e-01
1.232323232323232709e+00 2.190140462065799376e-01 2.190137974876282256e-01
1.272727272727272929e+00 1.979316931025919268e-01 1.979314123158871508e-01
1.313131313131313593e+00 1.782955900742243249e-01 1.782953479617647718e-01
1.353535353535353813e+00 1.600838985810313364e-01 1.600837836054017638e-01
1.393939393939394034e+00 1.432637679643407047e-01 1.432638800805546564e-01
1.434343434343434698e+00 1.277928656482217595e-01 1.277933097677481367e-01
1.474747474747474918e+00 1.136208949265126306e-01 1.136217744831941046e-01
1.515151515151515582e+00 1.006910735953705921e-01 1.006924845754017805e-01
1.555555555555555802e+00 8.894155039115288208e-02 8.894357612514931788e-02
1.595959595959596466e+00 7.830674005856128050e-02 7.830944699895477090e-02
1.636363636363636687e+00 6.871856177890695028e-02 6.872199640635953677e-02
1.676767676767676907e+00 6.010756952083684546e-02 6.011175644456182715e-02
1.717171717171717571e+00 5.240396653889896339e-02 5.240890778245260728e-02
1.757575757575757791e+00 4.553849965847656112e-02 4.554417505850867631e-02
1.797979797979798455e+00 3.944323208581037438e-02 3.944960067913136359e-02
1.838383838383838675e+00 3.405219622329248158e-02 3.405919845899032378e-02
1.878787878787878896e+00 2.930193032382415186e-02 2.930949091255603128e-02
1.919191919191919560e+00 2.513190477018248381e-02 2.513993597173132255e-02
1.959595959595959780e+00 2.148484531631357497e-02 2.149325046781768930e-02
2.000000000000000000e+00 1.830696178960061066e-02 1.831563888873417867e-02
